product_id,product_name,brand_name,rating,price_usd,ingredients,has_fragrance,has_alcohol,has_paraben,has_sulfate,has_essential_oil,has_retinol,has_formaldehyde,has_phthalate,has_mineral_oil,has_silicone,secondary_category,total_reviews,recommend_pct
P503878,Pout Preserve Peptide Lip Treatment,OLEHENRIKSEN,4.601694915254237,22.0,"['polybutene,  hydrogenated  polydecene,  bis-diglyceryl  polyacyladipate-2, hydrogenated   styrene/isoprene   copolymer,   cera   microcristallina/microcrystalline wax/cire  microcristalline,  silica,  rubus  chamaemorus  seed  oil,  garcinia  indica  seed butter, euterpe   oleracea   sterols,   palmitoyl   hexapeptide-12,   palmitoyl   tripeptide-1, tocopheryl  acetate,  tocopherol,  irvingia  gabonensiskernel  butter,  citrus  aurantium dulcis  (orange)  peel  oil,  citrus  aurantium  dulcis  (orange)  peel  wax,  citrus  aurantium dulcis   (orange)   fruit   extract,   linoleic   acid,   linolenic   acid,   oleic   acid,   lactic   acid, helianthus annuus (sunflower) seed oil, caprylic/capric triglyceride, cera carnauba/copernicia  cerifera  (carnauba)  wax/cire  de  carnauba,  hydrogenated  coco-glycerides,   sorbitan   isostearate,   pentaerythrityl   tetraisostearate,   pentaerythrityl tetra-di-t-butyl     hydroxyhydrocinnamate,     octyldodecanol,     ethylhexyl     palmitate, dicalcium   phosphate,   tribehenin,   propylene   carbonate,   stearalkonium   hectorite, parfum/fragrance,  citral,  limonene,  linalool,  iron  oxides  (ci  77491,  ci  77492),  titanium dioxide (ci 77891).']",1,0,0,0,0,0,0,0,0,0,Lip Balms & Treatments,118,0.9067796610169492
P503879,Wake Up Honey Eye Cream with Brightening Vitamin C,Farmacy,4.699300699300699,45.0,"['water/aqua/eau, glycerin, coco-caprylate/caprate, pentaerythrityl tetraisostearate, diisostearyl malate, butyrospermum parkii (shea) butter, cetearyl alcohol, tetrahexyldecyl ascorbate, cetearyl olivate, pentylene glycol, helianthus annuus (sunflower) seed oil unsaponifiables, sorbitan olivate, boron nitride, caffeine, hyaluronic acid, ceramide np, vaccinium macrocarpon (cranberry) fruit extract, coffea arabica (coffee) seed extract, honey extract, propolis extract, royal jelly extract, citrus aurantium amara (bitter orange) fruit extract, citrus aurantium sinensis peel extract, citrus reticulata (tangerine) fruit extract, ascorbic acid, tridecapeptide-1, betaine, triolein, hydroxyacetophenone, tocopheryl acetate, astaxanthin, allantoin, hippophae rhamnoides oil, tocopherol, ubiquinone, lecithin, haematococcus pluvialis extract, glyceryl dioleate.']",0,1,0,0,0,0,0,0,0,0,Eye Care,572,0.9527972027972028
P503890,Green Tea Hyaluronic Acid Hydrating Toner,innisfree,4.6,22.0,"['water/aqua/ eau, butylene glycol, propanediol, glycerin, 1,2-hexanediol, trehalose, panthenol, polyglycerin-3, ppg-13-decyltetradeceth-24, caprylic/capric triglyceride, lactobacillus ferment lysate, xanthan gum, ethylhexylglycerin, fragrance/parfum, disodium edta, cellulose gum, camellia sinensis leaf extract, squalane, camellia sinensis seed oil, lactic acid, linalool, limonene, sodium hyaluronate, hydrolyzed hyaluronic acid, sodium hyaluronate crosspolymer, hyaluronic acid, acrylates/stearyl methacrylate copolymer, tremella fuciformis sporocarp extract, sodium acetylated hyaluronate, tocopherol, ceramide np.']",1,0,0,0,0,0,0,0,0,0,Cleansers,15,0.8666666666666667
P503891,Green Tea Hyaluronic Acid Hydrating Moisturizer,innisfree,4.755020080321285,29.0,"['water/aqua/eau, propanediol, glycerin, methyl trimethicone, stearyl dimethicone, butylene glycol dicaprylate/dicaprate, pentaerythrityl tetraethylhexanoate, camellia sinensis seed oil, 1,2-hexanediol, glyceryl polymethacrylate, polymethylsilsesquioxane, trehalose, octadecene, squalane, hydroxyethyl acrylate/sodium acryloyldimethyl taurate copolymer, polyglyceryl-3 methylglucose distearate, carbomer, hydrogenated lecithin, cholesterol, glyceryl stearate, tromethamine, lactobacillus ferment lysate, fragrance/parfum, hyaluronic acid, panthenol, allantoin, cetearyl alcohol, xanthan gum, glyceryl caprylate, sodium stearoyl glutamate, butylene glycol, disodium edta, ethylhexylglycerin, sorbitan isostearate, camellia sinensis leaf extract, linalool, sodium hyaluronate, limonene, madecassoside, lactic acid, dextrin, theobroma cacao (cocoa) extract, camellia sinensis seed extract, hydrolyzed hyaluronic acid, ceramide np, tocopherol, sodium hyaluronate crosspolymer, phytosphingosine, sodium acetylated hyaluronate.']",1,1,0,0,0,0,0,0,0,1,Moisturizers,498,0.9678714859437751
P503901,Hydration Heroes Green Tea Skincare Routine Set,innisfree,3.7222222222222223,39.0,"['green tea hyaluronic acid hydrating serum:', 'water/aqua/eau, propanediol, glycerin, alcohol denat., 1,2-hexanediol, trehalose, niacinamide, betaine, saccharide isomerate, camellia sinensis seed oil, cetearyl olivate, hydrogenated lecithin, sorbitan olivate, acrylates/c10-30 alkyl acrylate crosspolymer, lactobacillus ferment lysate, butylene glycol, squalane, panthenol, allantoin, hydroxyethyl acrylate/sodium acryloyldimethyl taurate copolymer, tromethamine, ceratonia siliqua (carob) gum, ethylhexylglycerin, disodium edta, fragrance / parfum, dipotassium glycyrrhizate, camellia sinensis leaf extract, sodium hyaluronate, hyaluronic acid, dextrin, theobroma cacao (cocoa) extract, 3-o-ethyl ascorbic acid, sorbitan isostearate, sodium citrate, citric acid, linalool, limonene, poloxamer 235, sucrose, lactic acid, epigallocatechin gallate, ethoxydiglycol, tocophersolan, poloxamer 338, hydrolyzed hyaluronic acid, sodium hyaluronate crosspolymer, caprylyl glycol, sodium acetylated hyaluronate.', 'green tea hyaluronic acid hydrating cream:', 'water/aqua/eau, butylene glycol, propanediol, glycerin, diisostearyl malate, hydrogenated poly(c6-14 olefin), caprylic/capric triglyceride, polyglyceryl-3 methylglucose distearate, methyl trimethicone, phytosteryl/behenyl/octyldodecyl lauroyl glutamate, 1,2-hexanediol, trehalose, squalane, panthenol, glyceryl stearate citrate, c14-22 alcohols, ammonium acryloyldimethyltaurate/vp copolymer, arachidyl alcohol, hydroxypropyl starch phosphate, polymethylsilsesquioxane, behenyl alcohol, c12-20 alkyl glucoside, hydroxyethyl acrylate/sodium acryloyldimethyl taurate copolymer, arachidyl glucoside, lactobacillus ferment lysate, glyceryl caprylate, fragrance/parfum, ethylhexylglycerin, disodium edta, camellia sinensis seed extract, camellia sinensis leaf extract, sorbitan isostearate, camellia sinensis seed oil, lactic acid, linalool, limonene, glucose, ceramide np, dextrin, theobroma cacao (cocoa) extract, sodium hyaluronate, hydrogenated lecithin, phytosphingosine, hydrolyzed hyaluronic acid, tocopherol, sodium hyaluronate crosspolymer, hyaluronic acid, sodium acetylated hyaluronate.', 'green tea seed hyaluronic acid hydrating toner:', 'water/aqua/ eau, butylene glycol, propanediol, glycerin, 1,2-hexanediol, trehalose, panthenol, polyglycerin-3, ppg-13-decyltetradeceth-24, caprylic/capric triglyceride, lactobacillus ferment lysate, xanthan gum, ethylhexylglycerin, fragrance/parfum, disodium edta, cellulose gum, camellia sinensis leaf extract, squalane, camellia sinensis seed oil, lactic acid, linalool, limonene, sodium hyaluronate, hydrolyzed hyaluronic acid, sodium hyaluronate crosspolymer, hyaluronic acid, acrylates/stearyl methacrylate copolymer, tremella fuciformis sporocarp extract, sodium acetylated hyaluronate, tocopherol, ceramide np.', 'green tea amino acid face cleanser:', 'water/aqua/eau, glycerin, myristic acid, lauric acid, potassium hydroxide, stearic acid, glyceryl stearate, glycol distearate, palmitic acid, laurylhydroxysultaine, polyquaternium-22, lauryl glucoside, propanediol, fragrance/parfum, potassium cocoyl glycinate, 1,2-hexanediol, hydrolyzed corn starch, pinus densiflora leaf extract, disodium edta, butylene glycol, arginine, aspartic acid, glutamic acid, ethylhexylglycerin, amellia sinensis leaf extract, acrylates/stearyl methacrylate opolymer,tremella fuciformis sporocarp extract, tetrasodium edta, hyaluronic acid, xanthan gum, ceramide np, acorus calamus root extract.']",1,1,0,0,0,0,0,0,0,0,Value & Gift Sets,18,0.5555555555555556
P503913,Ultra Facial Advanced Repair Barrier Cream,Kiehl's Since 1851,4.75796178343949,48.0,"['aqua/water, butylene glycol, glycerin, caprylic/capric triglyceride, behenyl alcohol, pentylene glycol, niacinamide, dicaprylyl carbonate, cetearyl alcohol, trehalose, sucrose polystearate, c12-16 alcohols, acrylates/c10-30 alkyl acrylate crosspolymer,tromethamine, tocopherol, hydroxyethyl acrylate/sodium acryloyldimethyl taurate, copolymer,ceramide np, allantoin, hydrogenated polyisobutene, palmitic acid, hydrogenated lecithin,carbomer, beta-glucan, ethylhexylglycerin, adenosine, caprylyl glycol, pseudoalteromonas ferment extract, sorbitan isostearate, cetyl palmitate, cynanchum atratum extract, colloidal oatmeal, sorbitan olivate, sorbitan palmitate, c14-22 alcohols, c12-20 alkyl glucoside, salicylic acid, sodium hydroxide.']",0,1,0,0,0,0,0,0,0,0,Moisturizers,314,0.9681528662420382
P503920,Triple Acid Signature Peel,Shani Darden Skin Care,4.875968992248062,125.0,"['step 1 triple acid exfoliating solution:', 'aqua/water/eau, lactic acid, glycerin, glycolic acid, propanediol, hamamelis virginiana (witch hazel) water, mandelic acid, sodium hydroxide, acacia senegal gum, musa sapientum (banana) pulp extract, cucumis sativus (cucumber) extract, spondias mombin pulp extract, mangifera indica (mango) pulp extract , tetrasodium glutamate diacetate, xanthan gum, caprylyl glycol, glyceryl caprylate/caprate, potassium sorbate, sodium benzoate, benzoic acid, benzyl alcohol.', 'step 2 kaolin clay neutralizing mask:', 'aqua/water/eau, sodium bicarbonate, kaolin, glycerin, dicaprylyl ether, bentonite, behenyl alcohol, polyglyceryl-3 stearate, allantoin, cucumis sativus (cucumber) fruit extract, sodium pca, panthenol, sodium hyaluronate, hydroxyproline, proline, xanthan gum, magnesium aluminum silicate, decyl glucoside, tocopherol, ethylhexylglycerin, potassium sorbate, sodium benzoate, phenoxyethanol, titanium dioxide (ci 77891).']",0,1,0,0,0,0,0,0,0,0,Treatments,129,0.9922480620155039
P503923,Super Nova 5% THD Vitamin C + Caffeine Brightening Eye Cream,Herbivore,4.613636363636363,48.0,"['aqua/water/eau, tetrahexyldecyl ascorbate, butyrospermum parkii (shea) butter, triheptanoin, bis-diglyceryl polyacyladipate-2, coco-caprylate/caprate, propanediol, simmondsia chinensis (jojoba) seed oil, cetearyl olivate, sorbitan olivate, stearyl stearate, polyglyceryl-6 stearate, glycerin, sodium stearoyl glutamate, behenyl alcohol, caffeine, hydrolyzed ganoderma lucidum (mushroom) extract, curcuma longa (turmeric) root extract, astragalus membranaceus root extract, spilanthes acmella flower/leaf/stem extract, hyaluronic acid, ubiquinone, carthamus tinctorius (safflower) seed oil, sclerotium gum, c9-12 alkane, polyglyceryl-6 polyricinoleate, sodium levulinate, sodium anisate, melia azadirachta flower extract, polyglyceryl-6 behenate, melia azadirachta leaf extract, ocimum, sanctum leaf extract, sodium phytate, ocimum basilicum (basil) flower/leaf extract, tocopheryl acetate, corallina officinalis extract, xanthan gum, bacillus ferment, glyceryl caprylate, citric acid.']",0,1,0,0,0,0,0,0,0,0,Eye Care,176,0.9431818181818182
P503926,The Face Cream Mask,Augustinus Bader,4.415584415584416,215.0,"['aqua/water/eau, glycerin, pentylene glycol, hydrogenated vegetable glycerides, coco-caprylate/caprate, cetearyl alcohol, 1,2-hexanediol, squalane, astragalus membranaceus root extract, atractylodes macrocephala root extract, bupleurum falcatum root extract, c12-16 alcohols, ascorbyl tetraisopalmitate, ethylhexyl polyhydroxystearate, caesalpinia spinosa gum, sodium stearoyl glutamate, cetearyl glucoside, palmitic acid, citric acid, polyacrylate crosspolymer-6, hydrogenated lecithin, sodium hyaluronate, maltodextrin, o-cymen- 5-ol, hydrolyzed rice protein, panax ginseng root extract, camellia sinensis leaf extract, tocopheryl acetate, xanthan gum, punica granatum (pomegranate) fruit extract, wine, potassium sorbate, sodium benzoate, alanyl glutamine.']",0,1,0,0,0,0,0,0,0,0,Masks,77,0.8701298701298701
P503927,Vitamin C Lactic Biocellulose Brightening Treatment Mask,Dr. Dennis Gross Skincare,4.589743589743589,12.0,"['water/aqua/eau, glycerin, pentylene glycol, ascorbic acid, lactic acid, niacinamide, camellia sinensis leaf extract, superoxide dismutase, ubiquinone, ascophyllum nodosum extract, adenosine, citrus limon (lemon) fruit extract, xanthan gum, sodium hydroxide, polysorbate 20, citric acid, tetrasodium glutamate diacetate, citrus aurantium bergamia (bergamot) fruit oil, sodium benzoate, potassium sorbate.']",0,0,0,0,0,0,0,0,0,0,Masks,117,0.9401709401709402
P503928,Green Tea Hyaluronic Acid Face Cleanser,innisfree,3.925925925925926,12.0,"['water/aqua/eau, glycerin, myristic acid, lauric acid, potassium hydroxide, stearic acid, glyceryl stearate, glycol distearate, palmitic acid, laurylhydroxysultaine, polyquaternium-22, lauryl glucoside, propanediol, fragrance / parfum, potassium cocoyl glycinate, 1,2-hexanediol, hydrolyzed corn starch, pinus densiflora leaf extract, disodium edta, butylene glycol, arginine, aspartic acid, glutamic acid, ethylhexylglycerin, amellia sinensis leaf extract, acrylates/stearyl methacrylate opolymer,tremella fuciformis sporocarp extract, tetrasodium edta, hyaluronic acid, xanthan gum, ceramide np, acorus calamus root extract.']",1,0,0,0,0,0,0,0,0,0,Cleansers,27,0.6296296296296297
P503930,Green Tea Hyaluronic Acid Hydrating Eye Serum,innisfree,3.8,22.0,"['water/aqua/eau, butylene glycol, propanediol, glycerin, dimethicone, methyl trimethicone, polyglyceryl-3 methylglucose distearate, trehalose, panthenol, 1,2-hexanediol, cetearyl alcohol, ammonium acryloyldimethyltaurate/vp copolymer, lactobacillus ferment lysate, glyceryl stearate, squalane, acrylates/c10-30 alkyl acrylate crosspolymer, glyceryl caprylate, fragrance / parfum, tromethamine, hydrogenated lecithin, stearic acid, ethylhexylglycerin, disodium edta, palmitic acid, camellia sinensis leaf extract, camellia sinensis seed oil, lactic acid, linalool, limonene, sodium hyaluronate, camellia sinensis seed extract, myristic acid, hydrolyzed hyaluronic acid, ceramide np, lauric acid, sodium hyaluronate crosspolymer, phytosphingosine, hyaluronic acid, sodium acetylated hyaluronate.']",1,1,0,0,0,0,0,0,0,1,Eye Care,10,0.7
P503935,Volcanic Pore Clearing Facial Cleanser with AHA + BHA,innisfree,4.5,14.0,"['water / aqua / eau, glycerin, myristic acid, stearic acid, peg-32, potassium hydroxide, butylene glycol, palmitic acid, lauric acid, cocamidopropyl betaine, hydrated silica, lauryl glucoside, glyceryl stearate, peg100 stearate, fragrance / parfum, sodium chloride, silica, salicylic acid, polyquaternium-7, onsen-sui, zinc pca, volcanic ash, sodium metaphosphate, sodium benzoate, propanediol, lactic acid, lactic acid/glycolic acid copolymer, 1,2- hexanediol, glycolic acid, madecassoside, citric acid, polyquaternium-10, ethylhexylglycerin, disodium edta']",1,0,0,0,0,0,0,0,0,0,Cleansers,10,0.9
P503936,Black Tea Anti-Aging Moisturizer with Retinol-Alternative BT Matrix,fresh,4.843772498200144,95.0,"['aqua (water), glycerin, pentylene glycol, cocoglycerides, squalane, glyceryl stearate citrate, hydrogenated coco-glycerides, jojoba esters, propanediol, polyglycerin-3, camellia sinensis leaf extract, nephelium lappaceum leaf extract, alpinia speciosa leaf extract, tocopherol, tocopheryl acetate, ceramide np, carbomer, adenosine, hydroxyacetophenone, chlorphenesin, sodium hydroxide, sodium polyacrylate, maltodextrin, parfum (fragrance), linalool, citronellol, geraniol.']",1,0,0,0,0,0,0,0,0,0,Moisturizers,1389,0.9762419006479481
P503942,Green Tea Hydrating Cleansing Oil,innisfree,4.3076923076923075,24.0,"['triethylhexanoin, isopropyl palmitate, caprylic/capric triglyceride, sorbeth-30 tetraoleate, cetyl ethylhexanoate, olea europaea (olive) fruit oil, cocos nucifera (coconut) oil, fragrance / parfum, coco-caprylate/caprate, linalool, limonene, helianthus annuus (sunflower) seed oil, prunus armeniaca (apricot) kernel oil, simmondsia chinensis (jojoba) seed oil, oryza sativa (rice) bran oil, camellia sinensis seed oil, prunus amygdalus dulcis (sweet almond) oil, water/aqua/eau, phytosteryl/octyldodecyl lauroyl glutamate,* utylene glycol, propanediol, 1,2-hexanediol, acorus calamus root extract, ethylhexylglycerin, disodium edta, camellia sinensis leaf extract, tocopherol.']",1,0,0,0,0,0,0,0,0,0,Cleansers,13,0.8461538461538461
P503991,Algae + Moringa Universal Hydrating Face Oil,MARA,4.871794871794871,72.0,"['moringa oleifera seed oil, helianthus annuus (sunflower) seed oil, vitis vinifera (grape) seed oil, linum usitatissimum (linseed) seed oil, vaccinium myrtillus seed oil, caprylic/capric triglyceride, citrullus lanatus (watermelon) seed oil, adansonia digitata seed oil, citrus aurantium bergamia (bergamot) fruit oil, citrus aurantium amara (bitter orange) peel oil, alaria esculenta extract, plankton extract, tocopherol, limonene, linalool, farnesol, geraniol.']",0,0,0,0,0,0,0,0,0,0,Moisturizers,156,0.9871794871794872
P503992,Chia + Moringa Algae Enzyme Cleansing Oil,MARA,4.8796680497925315,58.0,"['simmondsia chinensis (jojoba) seed oil, caprylic/capric triglyceride, helianthus annuus (sunflower) seed oil, moringa oleifera seed oil, squalane, polyglyceryl-3 laurate, polyglyceryl-2 caprate, silica, aloe barbadensis extract, carica papaya (papaya) fruit extract, chamomilla recutita (matricaria) flower extract, chrondus crispus extract, citrus grandis (grapefruit) fruit extract, lactobacillus/pumpkin ferment extract, laminaria digitata extract, spirulina maxima extract, citrus aurantium bergamia (bergamot) fruit oil, salvia hispanica seed oil, bromelain, tocopheryl acetate, maltodextrin, leuconostoc/radish root ferment filtrate, limonene.']",0,0,0,0,0,0,0,0,0,0,Cleansers,241,0.983402489626556
P503997,"Cleanse + Treat Duo Nighttime Routine for Clean, Smooth Skin",Farmacy,4.8,46.0,"['green clean makeup removing cleansing balm in blueberry:', 'cetyl ethylhexanoate, caprylic/capric triglyceride, peg-20 glyceryl triisostearate, polyethylene, peg-10 isostearate, flavor (aroma), carica papaya (papaya) fruit extract, moringa oleifera seed extract, sorbitan sesquioleate, glycerin, gluconolactone, melia azadirachta flower extract, melia azadirachta leaf extract, vaccinium corymbosum (blueberry) seed oil, corallina officinalis extract, coccinia indica fruit extract, solanum melongena (eggplant) fruit extract, curcuma longa (turmeric) root extract, simmondsia chinensis (jojoba) seed oil, moringa oleifera leaf water, ocimum basilicum (basil) flower/leaf extract, ocimum sanctum leaf extract, water/aqua/eau, butylene glycol, disodium phosphate, citric acid, sodium benzoate, phenoxyethanol, aloe barbadensis flower extract, moringa oleifera seed oil, melia azadirachta extract.', '10% niacinamide night mask:', 'water/aqua/eau, propanediol, niacinamide, c15-19 alkane, caprylic/capric triglyceride, glycerin, panthenol, 1,2-hexanediol, cetearyl olivate, cetearyl alcohol, sorbitan olivate, butyrospermum parkii (shea) butter, betaine, vaccinium corymbosum (blueberry) seed oil, tocopheryl acetate, beta-glucan, bisabolol, allantoin, melia azadirachta flower extract, glycogen, coccinia indica fruit extract, lactobacillus ferment, corallina officinalis extract, solanum melongena (eggplant) fruit extract, aloe barbadensis flower extract, simmondsia chinensis (jojoba) seed oil, zingiber officinale (ginger) root extract, curcuma longa (turmeric) root extract, ocimum basilicum (basil) flower/leaf extract, ocimum sanctum leaf extract, maltodextrin, arginine, carbomer, pentylene glycol, sodium phytate, melia azadirachta leaf extract, caprylyl glycol.']",0,1,0,0,0,0,0,0,0,0,Value & Gift Sets,10,1.0
P503999,Capture Totale Le Sérum Anti-Aging Serum,Dior,4.446,100.0,"['aqua (water), glycerin, alcohol, butylene glycol, squalane, betaine, limnanthes alba (meadowfoam) seed oil, polyglycerin-3, lauroyl lysine, iris florentina root extract, malva sylvestris (mallow) extract, aframomum angustifolium seed extract, jasminum officinale (jasmine) flower extract, adenosine, sodium hyaluronate, sodium tocopheryl phosphate, palmaria palmata extract, hydrolyzed soy protein, propanediol, polyglycerin-6, hydrogenated lecithin, pullulan, xylitol, parfum (fragrance), chlorphenesin, lecithin, yeast ferment extract, sodium acetylated hyaluronate, alcaligenes polysaccharides, lactobacillus ferment lysate, sodium surfactin, polysorbate 60, sorbitan isostearate, sodium benzoate, potassium sorbate, trisodium ethylenediamine disuccinate, ci 77491 (iron oxides), silica, tocopherol, helianthus annuus (sunflower) seed oil, pentylene glycol, hydroxyethyl acrylate/sodium acryloyldimethyl taurate copolymer, caprylyl glycol.']",1,1,0,0,0,0,0,0,0,0,Treatments,500,0.922
P504001,Ceramidin Skin Barrier Serum Toner,Dr. Jart+,4.636627906976744,39.0,"['water/aqua/eau, dipropylene glycol, betaine, propanediol, alcohol denat., glycosyl trehalose, glycerin, 1,2-hexanediol, panthenol, pentylene glycol, erythritol, hydrogenated starch hydrolysate, triethylhexanoin, diphenyl dimethicone, polyglyceryl-10 myristate, ceramide np, sucrose distearate, ethylhexylglycerin, sodium hyaluronate, theobroma cacao (cocoa) seed extract, pelargonium graveolens flower oil, olea europaea (olive) fruit oil, citrus aurantium bergamia (bergamot) fruit oil, c12-14 pareth-12, hydrogenated lecithin, acrylates/c10-30 alkyl acrylate crosspolymer, tromethamine, carbomer, glyceryl polymethacrylate, glyceryl stearate, dextrin, salvia officinalis (sage) oil, citronellol, disodium edta, yellow 5 (ci 19140).']",0,1,0,0,0,0,0,0,0,1,Cleansers,344,0.9651162790697675
P504007,Ceramidin Skin Barrier Moisturizing Cream,Dr. Jart+,4.527777777777778,48.0,"['water/aqua/eau, glycerin, caprylic/capric triglyceride, dipropylene glycol, cetearyl alcohol, hydrogenated polydecene, methyl trimethicone, hydrogenated poly(c6-14 olefin), butyrospermum parkii (shea) butter, 1,2-hexanediol, phenyl trimethicone, dicaprylyl ether, cetearyl olivate, panthenol, glyceryl stearate, behenyl alcohol, sorbitan olivate, theobroma cacao (cocoa) seed extract, 2,3-butanediol, cetearyl glucoside, ceramide np, ceramide ng, ceramide ns, ceramide as, ceramide ap, cholesterol, pentaerythrityl distearate, hydrogenated lecithin, palmitic acid, stearic acid, microcrystalline cellulose, glyceryl stearate se, ammonium acryloyldimethyltaurate/vp copolymer, cellulose gum, dextrin, glyceryl polymethacrylate, pelargonium graveolens flower oil, olea europaea (olive) fruit oil, citrus aurantium bergamia (bergamot) fruit oil, salvia officinalis (sage) oil, citronellol, tocopherol, yellow 5 (ci 19140).']",0,1,0,0,0,0,0,0,0,0,Moisturizers,432,0.9166666666666666
P504016,Mini Evening Primrose + Green Tea Algae Retinol Face Oil,MARA,4.948717948717949,66.0,"['crambe abyssinica seed oillimnanthes alba (meadowfoam) seed oil, cannabis sativa seed oilglycine soja (soybean) oil, pseudozyma epicola / apricot kernel oil / olive fruit oil / sunflower seed oil / sweet almond oil / angelica gigas root extract ferment extract filtrate, bixa orellana seed oil, oenothera biennis (evening primrose) seed oil, caprylic / capric triglyceride, nigella sativa seed oil, retinol, caryodendron orinocense seed oil, pseudozyma epicola / argania spinosa kernel oil ferment filtrate, pseudozyma epicola / camellia sinensis seed oil / glucose / malt extract / soybean flour / yeast extract ferment filtrate, vaccinium myrtillus seed oil, helianthus annuus (sunflower) seed oil, citrus aurantium amara (bitter orange) peel oil, alaria esculenta extract, laminaria ochroleuca extract, plankton extract, tocopherol, linalool, limonene, farnesol, geraniol.']",0,0,0,0,0,1,0,0,0,0,Moisturizers,78,1.0
P504023,Algae + Zinc Sea Kale Mineral Sunscreen Sérum SPF 30,MARA,4.571428571428571,52.0,"['moringa oleifera seed oil, vitis vinifera (grape) seed oil, organic helianthus annuus (sunflower) seed oil, unum usitatissimum (linseed) seed oil, rubus ldaeus (raspberry) seed oil, caprylic/capric triglyceride, cannabis sativa seed oil, persea gratissima (avocado) oil, alaria esculenta extract, aster tripolium extract, crambe maritima leaf extract, citrus aurantium amara (bitter orange) flower oil, polyhydroxystearic acid, zinc oxide 13.2%']",0,0,0,0,0,0,0,0,0,0,Treatments,28,0.8928571428571429
P504026,Mini Algae + Moringa Universal Face Oil,MARA,4.871794871794871,40.0,"['moringa oleifera seed oil, helianthus annuus (sunflower) seed oil, vitis vinifera (grape) seed oil, linum usitatissimum (linseed) seed oil, vaccinium myrtillus seed oil, caprylic/capric triglyceride, citrullus lanatus (watermelon) seed oil, adansonia digitata seed oil, citrus aurantium bergamia (bergamot) fruit oil, citrus aurantium amara (bitter orange) peel oil, alaria esculenta extract, plankton extract, tocopherol, limonene, linalool, farnesol, geraniol.']",0,0,0,0,0,0,0,0,0,0,Moisturizers,156,0.9871794871794872
P504028,Multi-Peptide Eye Serum,The Ordinary,3.9879518072289155,25.0,"['aqua (water), glycerin, butylene glycol, propanediol, dipropylene glycol, acetyl glucosamine, niacinamide, palmitoyl tripeptide-38, acetyl tetrapeptide-5, myristoyl nonapeptide-3, dipeptide diaminobutyroyl benzylamide diacetate, caffeine, epigallocatechin gallatyl glucoside, gallyl glucoside, fraxinus excelsior bark extract, silanetriol, arginine, pentylene glycol, hydroxymethoxyphenyl decanone, propyl gallate, maltodextrin, hydroxypropyl cyclodextrin, hydroxyethylcellulose, xanthan gum, citric acid, glycolic acid, sodium citrate, polysorbate 20, trisodium ethylenediamine disuccinate, dehydroacetic acid, ethylhexylglycerin, benzyl alcohol, phenoxyethanol, chlorphenesin.']",0,1,0,0,0,0,0,0,0,0,Eye Care,249,0.8152610441767069
P504031,Evening Primrose + Green Tea Algae Retinol Face Oil,MARA,4.948717948717949,120.0,"['crambe abyssinica seed oillimnanthes alba (meadowfoam) seed oil, cannabis sativa seed oilglycine soja (soybean) oil, pseudozyma epicola/apricot kernel oil/olive fruit oil/sunflower seed oil/sweet almond oil/angelica gigas root extract ferment extract filtrate, bixa orellana seed oil, oenothera biennis (evening primrose) seed oil, caprylic/capric triglyceride, nigella sativa seed oil, retinol, caryodendron orinocense seed oil, pseudozyma epicola/argania spinosa kernel oil ferment filtrate, pseudozyma epicola/camellia sinensis seed oil/glucose/malt extract/soybean flour/yeast extract ferment filtrate, vaccinium myrtillus seed oil, helianthus annuus (sunflower) seed oil, citrus aurantium amara (bitter orange) peel oil, alaria esculenta extract, laminaria ochroleuca extract, plankton extract, tocopherol, linalool, limonene, farnesol, geraniol.']",0,0,0,0,0,1,0,0,0,0,Moisturizers,78,1.0
P504040,Spirulina + Ashwagandha Volcanic Sea Clay Detox Masque,MARA,4.878048780487805,54.0,"['water (aqua/eau), kaolincaprylic/capric triglyceride, bentonite, glycerincetyl alcohol, cetearyl olivate, propanediol, sorbitan olivate, alaria esculenta (wakame seaweed) extract, arthrospira platensis extract, withania somnifera root extract, camellia sinensis (green tea) leaf extract, volcanic ash, sea salt (maris sal/sel marin), honey (mel/miel), moringa oleifera seed oil, vaccinium myrtillus (bilberry) seed oil, aloe barbadensis (aloe vera) leaf juice, xanthan gum, titanium dioxide, citric acid, glyceryl undecylenate, glyceryl caprylate, trisodium ethylenediamine disuccinate, pentylene glycol, phenethyl alcohol, caprylyl glycol, quartz, ci 75810 (chlorophyllin-copper complex), caprylhydroxamic acid.']",0,1,0,0,0,0,0,0,0,0,Masks,41,1.0
P504042,Ceramidin Skin Barrier Moisturizing Mask,Dr. Jart+,4.684065934065934,9.0,"['water/aqua/eau, glycerin, dipropylene glycol, 1,2-hexanediol, panthenol, hydrogenated poly(c6-14 olefin), dicaprylyl carbonate, betaine, methyl trimethicone, ceramide np, sodium stearoyl glutamate, polyglyceryl-10 stearate, allantoin, ethylhexylglycerin, cholesterol, pelargonium graveolens (geranium) flower oil, olea europaea (olive) fruit oil, citrus aurantium bergamia (bergamot) fruit oil, cetearyl alcohol, behenyl alcohol, acrylates/c10-30 alkyl acrylate crosspolymer, hydrogenated lecithin, tromethamine, glyceryl stearate se, salvia officinalis (sage) oil, sodium phytate, tocopherol, yellow 5 (ci 19140).']",0,1,0,0,0,0,0,0,0,0,Masks,364,0.9642857142857143
